tube_assembly_id,supplier,quote_date,annual_usage,min_order_quantity,bracket_pricing,quantity,cost,usage_group
TA-19352,S-0066,8/1/2013,0,0,Yes,100,2.164441947,0 - 100
TA-19352,S-0066,8/1/2013,0,0,Yes,250,2.080980175,0 - 100
TA-19356,S-0066,4/24/2007,4,2,No,2,41.11605081,0 - 100
TA-19359,S-0066,6/1/2013,0,0,Yes,1,21.33282885,0 - 100
TA-19359,S-0066,6/1/2013,0,0,Yes,2,11.76810981,0 - 100
TA-19359,S-0066,6/1/2013,0,0,Yes,5,6.028721978,0 - 100
TA-19359,S-0066,6/1/2013,0,0,Yes,10,4.117447405,0 - 100
TA-19359,S-0066,6/1/2013,0,0,Yes,25,2.968457014,0 - 100
TA-19359,S-0066,6/1/2013,0,0,Yes,50,2.651302282,0 - 100
TA-19359,S-0066,6/1/2013,0,0,Yes,100,2.512199329,0 - 100
TA-19359,S-0066,6/1/2013,0,0,Yes,250,2.425955498,0 - 100
TA-19360,S-0066,6/1/2013,0,0,Yes,1,20.6567885,0 - 100
TA-19360,S-0066,6/1/2013,0,0,Yes,2,11.09206946,0 - 100
TA-19360,S-0066,6/1/2013,0,0,Yes,5,5.355463686,0 - 100
TA-19360,S-0066,6/1/2013,0,0,Yes,10,3.441407054,0 - 100
TA-19360,S-0066,6/1/2013,0,0,Yes,25,2.292416663,0 - 100
TA-19360,S-0066,6/1/2013,0,0,Yes,50,1.97804399,0 - 100
TA-19360,S-0066,6/1/2013,0,0,Yes,100,1.836158978,0 - 100
TA-19360,S-0066,6/1/2013,0,0,Yes,250,1.752697206,0 - 100
TA-19361,S-0066,3/31/2013,0,0,Yes,1,20.94334059,0 - 100
TA-19361,S-0066,3/31/2013,0,0,Yes,2,11.37862155,0 - 100
TA-19361,S-0066,3/31/2013,0,0,Yes,5,5.63923371,0 - 100
TA-19361,S-0066,3/31/2013,0,0,Yes,10,3.727959137,0 - 100
TA-19361,S-0066,3/31/2013,0,0,Yes,25,2.578968746,0 - 100
TA-19361,S-0066,3/31/2013,0,0,Yes,50,2.264596073,0 - 100
TA-19361,S-0066,3/31/2013,0,0,Yes,100,2.122711061,0 - 100
TA-19361,S-0066,3/31/2013,0,0,Yes,250,2.039249289,0 - 100
TA-19363,S-0066,2/1/2014,1,0,Yes,1,21.68615035,0 - 100
TA-19363,S-0066,2/1/2014,1,0,Yes,2,12.12143131,0 - 100
TA-19363,S-0066,2/1/2014,1,0,Yes,5,6.382043478,0 - 100
TA-19363,S-0066,2/1/2014,1,0,Yes,10,4.470768905,0 - 100
TA-19363,S-0066,2/1/2014,1,0,Yes,25,3.321778515,0 - 100
TA-19363,S-0066,2/1/2014,1,0,Yes,50,3.007405841,0 - 100
TA-19363,S-0066,2/1/2014,1,0,Yes,100,2.865520829,0 - 100
TA-19365,S-0066,10/1/2007,8,0,Yes,1,298.7820145,0 - 100
TA-19365,S-0066,10/1/2007,8,0,Yes,2,156.1959237,0 - 100
TA-19365,S-0066,10/1/2007,8,0,Yes,3,108.6700088,0 - 100
TA-19365,S-0066,10/1/2007,8,0,Yes,5,70.64482565,0 - 100
TA-19365,S-0066,10/1/2007,8,0,Yes,7,54.34752369,0 - 100
TA-19366,S-0066,5/2/2005,434,0,Yes,50,2.759802585,400 - 500
TA-19366,S-0066,5/2/2005,434,0,Yes,100,2.342493726,400 - 500
TA-19366,S-0066,5/2/2005,434,0,Yes,150,2.203390774,400 - 500
TA-19366,S-0066,5/2/2005,434,0,Yes,250,2.092108411,400 - 500
TA-19366,S-0066,5/2/2005,434,0,Yes,500,2.00864664,400 - 500
TA-19366,S-0066,5/2/2005,434,0,Yes,750,1.980826049,400 - 500
TA-19367,S-0066,5/1/2013,0,0,Yes,1,20.68182703,0 - 100
TA-19367,S-0066,5/1/2013,0,0,Yes,2,11.11710799,0 - 100
TA-19367,S-0066,5/1/2013,0,0,Yes,5,5.377720158,0 - 100
TA-19367,S-0066,5/1/2013,0,0,Yes,10,3.466445586,0 - 100
TA-19367,S-0066,5/1/2013,0,0,Yes,25,2.317455195,0 - 100
TA-19367,S-0066,5/1/2013,0,0,Yes,50,2.003082521,0 - 100
TA-19367,S-0066,5/1/2013,0,0,Yes,100,1.86119751,0 - 100
TA-19367,S-0066,5/1/2013,0,0,Yes,250,1.774953679,0 - 100
TA-19368,S-0066,6/1/2013,0,0,Yes,1,20.75972469,0 - 100
TA-19368,S-0066,6/1/2013,0,0,Yes,2,11.19500565,0 - 100
TA-19368,S-0066,6/1/2013,0,0,Yes,5,5.455617812,0 - 100
TA-19368,S-0066,6/1/2013,0,0,Yes,10,3.544343239,0 - 100
TA-19368,S-0066,6/1/2013,0,0,Yes,25,2.395352849,0 - 100
TA-19368,S-0066,6/1/2013,0,0,Yes,50,2.080980175,0 - 100
TA-19368,S-0066,6/1/2013,0,0,Yes,100,1.939095163,0 - 100
TA-19368,S-0066,6/1/2013,0,0,Yes,250,1.855633391,0 - 100
TA-19369,S-0041,8/5/2013,1,195,No,195,1.627504549,0 - 100
TA-19370,S-0066,11/22/2013,1,0,Yes,1,20.66513468,0 - 100
TA-19370,S-0066,11/22/2013,1,0,Yes,2,11.10041564,0 - 100
TA-19370,S-0066,11/22/2013,1,0,Yes,5,5.361027804,0 - 100
TA-19370,S-0066,11/22/2013,1,0,Yes,10,3.449753231,0 - 100
TA-19370,S-0066,11/22/2013,1,0,Yes,25,2.300762841,0 - 100
TA-19370,S-0066,11/22/2013,1,0,Yes,50,1.986390167,0 - 100
TA-19370,S-0066,11/22/2013,1,0,Yes,100,1.844505155,0 - 100
TA-19370,S-0066,11/22/2013,1,0,Yes,250,1.761043383,0 - 100
TA-19371,S-0066,8/11/2013,0,0,Yes,1,20.64287821,0 - 100
TA-19371,S-0066,8/11/2013,0,0,Yes,2,11.07815917,0 - 100
TA-19371,S-0066,8/11/2013,0,0,Yes,5,5.338771331,0 - 100
TA-19371,S-0066,8/11/2013,0,0,Yes,10,3.4247147,0 - 100
TA-19371,S-0066,8/11/2013,0,0,Yes,25,2.278506368,0 - 100
TA-19371,S-0066,8/11/2013,0,0,Yes,50,1.961351636,0 - 100
TA-19371,S-0066,8/11/2013,0,0,Yes,100,1.819466624,0 - 100
TA-19371,S-0066,8/11/2013,0,0,Yes,250,1.736004852,0 - 100
TA-19372,S-0066,6/1/2013,0,0,Yes,1,21.2549312,0 - 100
TA-19372,S-0066,6/1/2013,0,0,Yes,2,11.69021216,0 - 100
TA-19372,S-0066,6/1/2013,0,0,Yes,5,5.950824324,0 - 100
TA-19372,S-0066,6/1/2013,0,0,Yes,10,4.039549752,0 - 100
TA-19372,S-0066,6/1/2013,0,0,Yes,25,2.890559361,0 - 100
TA-19372,S-0066,6/1/2013,0,0,Yes,50,2.576186687,0 - 100
TA-19372,S-0066,6/1/2013,0,0,Yes,100,2.434301675,0 - 100
TA-19372,S-0066,6/1/2013,0,0,Yes,250,2.350839904,0 - 100
TA-19373,S-0013,6/29/2009,7,1,No,1,9.294859311,0 - 100
TA-19375,S-0066,5/1/2013,0,0,Yes,1,27.91518058,0 - 100
TA-19375,S-0066,5/1/2013,0,0,Yes,2,16.05526282,0 - 100
TA-19375,S-0066,5/1/2013,0,0,Yes,5,8.941537811,0 - 100
TA-19375,S-0066,5/1/2013,0,0,Yes,10,6.568441435,0 - 100
TA-19375,S-0066,5/1/2013,0,0,Yes,25,5.146809256,0 - 100
TA-19375,S-0066,5/1/2013,0,0,Yes,50,4.737846575,0 - 100
TA-19375,S-0066,5/1/2013,0,0,Yes,100,4.551448618,0 - 100
TA-19375,S-0066,5/1/2013,0,0,Yes,250,4.437384197,0 - 100
TA-19377,S-0064,7/27/2011,13,0,Yes,3,30.31053343,0 - 100
TA-19377,S-0064,7/27/2011,13,0,Yes,6,18.62032127,0 - 100
TA-19377,S-0064,7/27/2011,13,0,Yes,9,14.72265653,0 - 100
TA-19377,S-0064,7/27/2011,13,0,Yes,12,12.77243313,0 - 100
TA-19378,S-0066,8/1/2013,0,0,Yes,1,29.36185129,0 - 100
TA-19378,S-0066,8/1/2013,0,0,Yes,2,17.50193353,0 - 100
TA-19378,S-0066,8/1/2013,0,0,Yes,5,10.38542646,0 - 100
TA-19378,S-0066,8/1/2013,0,0,Yes,10,8.012330086,0 - 100
TA-19378,S-0066,8/1/2013,0,0,Yes,25,6.590697907,0 - 100
TA-19378,S-0066,8/1/2013,0,0,Yes,50,6.181735226,0 - 100
TA-19378,S-0066,8/1/2013,0,0,Yes,100,5.995337269,0 - 100
TA-19378,S-0066,8/1/2013,0,0,Yes,250,5.884054907,0 - 100
TA-19380,S-0064,9/19/2007,2,0,Yes,1,381.4342071,0 - 100
TA-19380,S-0064,9/19/2007,2,0,Yes,2,205.7749982,0 - 100
TA-19380,S-0064,9/19/2007,2,0,Yes,3,147.6856051,0 - 100
TA-19380,S-0064,9/19/2007,2,0,Yes,4,117.5976364,0 - 100
TA-19380,S-0064,9/19/2007,2,0,Yes,5,99.12754628,0 - 100
TA-19381,S-0066,4/1/2008,1,0,Yes,1,262.9157092,0 - 100
TA-19381,S-0066,4/1/2008,1,0,Yes,3,109.8941148,0 - 100
TA-19381,S-0066,4/1/2008,1,0,Yes,5,79.29424726,0 - 100
TA-19381,S-0066,4/1/2008,1,0,Yes,7,66.17405674,0 - 100
TA-19381,S-0066,4/1/2008,1,0,Yes,9,58.88784407,0 - 100
TA-19382,S-0064,7/17/2012,2,0,Yes,1,141.0587404,0 - 100
TA-19382,S-0064,7/17/2012,2,0,Yes,2,82.57707695,0 - 100
TA-19382,S-0064,7/17/2012,2,0,Yes,3,63.08318913,0 - 100
TA-19382,S-0064,7/17/2012,2,0,Yes,4,53.33485419,0 - 100
TA-19382,S-0064,7/17/2012,2,0,Yes,5,47.48696605,0 - 100
TA-19382,S-0064,7/17/2012,2,0,Yes,7,41.71697557,0 - 100
TA-19383,S-0066,6/1/2013,0,0,Yes,1,21.42741886,0 - 100
TA-19383,S-0066,6/1/2013,0,0,Yes,2,11.86269982,0 - 100
TA-19383,S-0066,6/1/2013,0,0,Yes,5,6.123311986,0 - 100
TA-19383,S-0066,6/1/2013,0,0,Yes,10,4.212037413,0 - 100
TA-19383,S-0066,6/1/2013,0,0,Yes,25,3.063047022,0 - 100
TA-19383,S-0066,6/1/2013,0,0,Yes,50,2.74589229,0 - 100
TA-19383,S-0066,6/1/2013,0,0,Yes,100,2.606789337,0 - 100
TA-19383,S-0066,6/1/2013,0,0,Yes,250,2.520545506,0 - 100
TA-19384,S-0066,10/1/2013,0,0,Yes,1,27.48396143,0 - 100
TA-19384,S-0066,10/1/2013,0,0,Yes,2,17.2932791,0 - 100
TA-19384,S-0066,10/1/2013,0,0,Yes,5,11.17831329,0 - 100
TA-19384,S-0066,10/1/2013,0,0,Yes,10,9.139064004,0 - 100
TA-19384,S-0066,10/1/2013,0,0,Yes,25,7.917740078,0 - 100
TA-19384,S-0066,10/1/2013,0,0,Yes,50,7.575546814,0 - 100
TA-19384,S-0066,10/1/2013,0,0,Yes,100,7.422533566,0 - 100
TA-19384,S-0066,10/1/2013,0,0,Yes,250,7.330725617,0 - 100
TA-19386,S-0013,6/29/2009,4,5,No,5,6.646339088,0 - 100
TA-19387,S-0013,6/29/2009,4,1,No,1,8.023458322,0 - 100
TA-19388,S-0066,6/1/2013,0,0,Yes,1,33.78532519,0 - 100
TA-19388,S-0066,6/1/2013,0,0,Yes,2,23.59464287,0 - 100
TA-19388,S-0066,6/1/2013,0,0,Yes,5,17.47967706,0 - 100
TA-19388,S-0066,6/1/2013,0,0,Yes,10,15.44042777,0 - 100
TA-19388,S-0066,6/1/2013,0,0,Yes,25,14.21910384,0 - 100
TA-19388,S-0066,6/1/2013,0,0,Yes,50,13.87691058,0 - 100
TA-19388,S-0066,6/1/2013,0,0,Yes,100,13.72389733,0 - 100
TA-19388,S-0066,6/1/2013,0,0,Yes,250,13.63208938,0 - 100
TA-19391,S-0066,8/16/2005,0,0,Yes,50,3.255009097,0 - 100
TA-19391,S-0066,8/16/2005,0,0,Yes,75,3.076957318,0 - 100
TA-19391,S-0066,8/16/2005,0,0,Yes,125,2.935072306,0 - 100
TA-19391,S-0066,8/16/2005,0,0,Yes,175,2.873867006,0 - 100
TA-19391,S-0066,8/16/2005,0,0,Yes,200,2.854392593,0 - 100
TA-19391,S-0066,8/16/2005,0,0,Yes,275,2.818225825,0 - 100
TA-19395,S-0066,8/15/2007,1,0,Yes,1,97.43605437,0 - 100
TA-19395,S-0066,8/15/2007,1,0,Yes,3,33.25673397,0 - 100
TA-19395,S-0066,8/15/2007,1,0,Yes,5,20.42309554,0 - 100
TA-19395,S-0066,8/15/2007,1,0,Yes,7,14.92296478,0 - 100
TA-19395,S-0066,8/15/2007,1,0,Yes,9,11.871046,0 - 100
TA-19396,S-0066,10/1/2013,0,0,Yes,1,28.93619626,0 - 100
TA-19396,S-0066,10/1/2013,0,0,Yes,2,17.0762785,0 - 100
TA-19396,S-0066,10/1/2013,0,0,Yes,5,9.959771426,0 - 100
TA-19396,S-0066,10/1/2013,0,0,Yes,10,7.589457109,0 - 100
TA-19396,S-0066,10/1/2013,0,0,Yes,25,6.165042872,0 - 100
TA-19396,S-0066,10/1/2013,0,0,Yes,50,5.758862249,0 - 100
TA-19396,S-0066,10/1/2013,0,0,Yes,100,5.569682233,0 - 100
TA-19396,S-0066,10/1/2013,0,0,Yes,250,5.458399871,0 - 100
TA-19400,S-0066,8/1/2013,0,0,Yes,1,20.45091613,0 - 100
TA-19400,S-0066,8/1/2013,0,0,Yes,2,10.88619709,0 - 100
TA-19400,S-0066,8/1/2013,0,0,Yes,5,5.146809256,0 - 100
TA-19400,S-0066,8/1/2013,0,0,Yes,10,3.235534684,0 - 100
TA-19400,S-0066,8/1/2013,0,0,Yes,25,2.086544293,0 - 100
TA-19400,S-0066,8/1/2013,0,0,Yes,50,1.769389561,0 - 100
TA-19400,S-0066,8/1/2013,0,0,Yes,100,1.630286608,0 - 100
TA-19400,S-0066,8/1/2013,0,0,Yes,250,1.544042777,0 - 100
TA-19401,S-0066,9/1/2013,0,0,Yes,1,22.06729244,0 - 100
TA-19401,S-0066,9/1/2013,0,0,Yes,2,12.5025734,0 - 100
TA-19401,S-0066,9/1/2013,0,0,Yes,5,6.763185569,0 - 100
TA-19401,S-0066,9/1/2013,0,0,Yes,10,4.851910996,0 - 100
TA-19401,S-0066,9/1/2013,0,0,Yes,25,3.702920606,0 - 100
TA-19401,S-0066,9/1/2013,0,0,Yes,50,3.388547932,0 - 100
TA-19401,S-0066,9/1/2013,0,0,Yes,100,3.24666292,0 - 100
TA-19401,S-0066,9/1/2013,0,0,Yes,250,3.160419089,0 - 100
TA-19403,S-0066,9/1/2013,0,0,Yes,1,20.91551999,0 - 100
TA-19403,S-0066,9/1/2013,0,0,Yes,2,11.35080095,0 - 100
TA-19403,S-0066,9/1/2013,0,0,Yes,5,5.614195178,0 - 100
TA-19403,S-0066,9/1/2013,0,0,Yes,10,3.700138547,0 - 100
TA-19403,S-0066,9/1/2013,0,0,Yes,25,2.551148156,0 - 100
TA-19403,S-0066,9/1/2013,0,0,Yes,50,2.236775482,0 - 100
TA-19403,S-0066,9/1/2013,0,0,Yes,100,2.09489047,0 - 100
TA-19403,S-0066,9/1/2013,0,0,Yes,250,2.011428699,0 - 100
TA-19404,S-0066,9/1/2013,0,0,Yes,1,21.49697034,0 - 100
TA-19404,S-0066,9/1/2013,0,0,Yes,2,11.9322513,0 - 100
TA-19404,S-0066,9/1/2013,0,0,Yes,5,6.192863462,0 - 100
TA-19404,S-0066,9/1/2013,0,0,Yes,10,4.28158889,0 - 100
TA-19404,S-0066,9/1/2013,0,0,Yes,25,3.132598499,0 - 100
TA-19404,S-0066,9/1/2013,0,0,Yes,50,2.818225825,0 - 100
TA-19404,S-0066,9/1/2013,0,0,Yes,100,2.676340813,0 - 100
TA-19404,S-0066,9/1/2013,0,0,Yes,250,2.590096983,0 - 100
TA-19405,S-0066,7/1/2008,1,0,Yes,1,335.5274506,0 - 100
TA-19405,S-0066,7/1/2008,1,0,Yes,3,145.4126628,0 - 100
TA-19405,S-0066,7/1/2008,1,0,Yes,5,107.3902617,0 - 100
TA-19405,S-0066,7/1/2008,1,0,Yes,7,91.09295972,0 - 100
TA-19405,S-0066,7/1/2008,1,0,Yes,9,82.04013955,0 - 100
TA-19406,S-0066,8/1/2013,0,0,Yes,1,22.36497276,0 - 100
TA-19406,S-0066,8/1/2013,0,0,Yes,2,12.80025372,0 - 100
TA-19406,S-0066,8/1/2013,0,0,Yes,5,7.063647947,0 - 100
TA-19406,S-0066,8/1/2013,0,0,Yes,10,5.149591316,0 - 100
TA-19406,S-0066,8/1/2013,0,0,Yes,25,4.000600925,0 - 100
TA-19406,S-0066,8/1/2013,0,0,Yes,50,3.686228251,0 - 100
TA-19406,S-0066,8/1/2013,0,0,Yes,100,3.544343239,0 - 100
TA-19406,S-0066,8/1/2013,0,0,Yes,250,3.460881468,0 - 100
TA-19408,S-0066,9/1/2013,0,0,Yes,1,22.01165126,0 - 100
TA-19408,S-0066,9/1/2013,0,0,Yes,2,12.44693222,0 - 100
TA-19408,S-0066,9/1/2013,0,0,Yes,5,6.707544388,0 - 100
TA-19408,S-0066,9/1/2013,0,0,Yes,10,4.796269815,0 - 100
TA-19408,S-0066,9/1/2013,0,0,Yes,25,3.647279424,0 - 100
TA-19408,S-0066,9/1/2013,0,0,Yes,50,3.332906751,0 - 100
TA-19408,S-0066,9/1/2013,0,0,Yes,100,3.191021739,0 - 100
TA-19408,S-0066,9/1/2013,0,0,Yes,250,3.104777908,0 - 100
TA-19411,S-0066,8/1/2013,0,0,Yes,1,21.5609577,0 - 100
TA-19411,S-0066,8/1/2013,0,0,Yes,2,11.99623866,0 - 100
TA-19411,S-0066,8/1/2013,0,0,Yes,5,6.25685082,0 - 100
TA-19411,S-0066,8/1/2013,0,0,Yes,10,4.345576248,0 - 100
TA-19411,S-0066,8/1/2013,0,0,Yes,25,3.196585857,0 - 100
TA-19411,S-0066,8/1/2013,0,0,Yes,50,2.882213184,0 - 100
TA-19411,S-0066,8/1/2013,0,0,Yes,100,2.740328172,0 - 100
TA-19411,S-0066,8/1/2013,0,0,Yes,250,2.6568664,0 - 100
TA-19412,S-0066,8/11/2013,0,0,Yes,1,21.63607329,0 - 100
TA-19412,S-0066,8/11/2013,0,0,Yes,2,12.07135425,0 - 100
TA-19412,S-0066,8/11/2013,0,0,Yes,5,6.331966415,0 - 100
TA-19412,S-0066,8/11/2013,0,0,Yes,10,4.420691842,0 - 100
TA-19412,S-0066,8/11/2013,0,0,Yes,25,3.271701452,0 - 100
TA-19412,S-0066,8/11/2013,0,0,Yes,50,2.957328778,0 - 100
TA-19412,S-0066,8/11/2013,0,0,Yes,100,2.815443766,0 - 100
TA-19412,S-0066,8/11/2013,0,0,Yes,250,2.731981995,0 - 100
TA-19413,S-0066,4/14/2013,0,0,Yes,1,21.4858421,0 - 100
TA-19413,S-0066,4/14/2013,0,0,Yes,2,11.92112306,0 - 100
TA-19413,S-0066,4/14/2013,0,0,Yes,5,6.181735226,0 - 100
TA-19413,S-0066,4/14/2013,0,0,Yes,10,4.270460653,0 - 100
TA-19413,S-0066,4/14/2013,0,0,Yes,25,3.121470263,0 - 100
TA-19413,S-0066,4/14/2013,0,0,Yes,50,2.807097589,0 - 100
TA-19413,S-0066,4/14/2013,0,0,Yes,100,2.665212577,0 - 100
TA-19413,S-0066,4/14/2013,0,0,Yes,250,2.578968746,0 - 100
TA-19414,S-0066,4/14/2013,0,0,Yes,1,22.03947185,0 - 100
TA-19414,S-0066,4/14/2013,0,0,Yes,2,12.47475281,0 - 100
TA-19414,S-0066,4/14/2013,0,0,Yes,5,6.738147037,0 - 100
TA-19414,S-0066,4/14/2013,0,0,Yes,10,4.824090406,0 - 100
TA-19414,S-0066,4/14/2013,0,0,Yes,25,3.677882074,0 - 100
TA-19414,S-0066,4/14/2013,0,0,Yes,50,3.360727342,0 - 100
TA-19414,S-0066,4/14/2013,0,0,Yes,100,3.21884233,0 - 100
TA-19414,S-0066,4/14/2013,0,0,Yes,250,3.135380558,0 - 100
TA-19415,S-0066,4/14/2013,0,0,Yes,1,20.52603173,0 - 100
TA-19415,S-0066,4/14/2013,0,0,Yes,2,10.96131269,0 - 100
TA-19415,S-0066,4/14/2013,0,0,Yes,5,5.221924851,0 - 100
TA-19415,S-0066,4/14/2013,0,0,Yes,10,3.307868219,0 - 100
TA-19415,S-0066,4/14/2013,0,0,Yes,25,2.161659888,0 - 100
TA-19415,S-0066,4/14/2013,0,0,Yes,50,1.844505155,0 - 100
TA-19415,S-0066,4/14/2013,0,0,Yes,100,1.705402202,0 - 100
TA-19415,S-0066,4/14/2013,0,0,Yes,250,1.619158371,0 - 100
TA-19421,S-0066,8/1/2007,2,0,Yes,2,90.84535647,0 - 100
TA-19421,S-0066,8/1/2007,2,0,Yes,3,64.1793204,0 - 100
TA-19421,S-0066,8/1/2007,2,0,Yes,5,42.8492736,0 - 100
TA-19421,S-0066,8/1/2007,2,0,Yes,7,33.70464548,0 - 100
TA-19421,S-0066,8/1/2007,2,0,Yes,9,28.6273877,0 - 100
TA-19424,S-0066,9/15/2008,2,0,Yes,1,267.5561837,0 - 100
TA-19424,S-0066,9/15/2008,2,0,Yes,3,95.98938366,0 - 100
TA-19424,S-0066,9/15/2008,2,0,Yes,5,61.67546725,0 - 100
TA-19424,S-0066,9/15/2008,2,0,Yes,7,46.96950307,0 - 100
TA-19424,S-0066,9/15/2008,2,0,Yes,9,38.79859562,0 - 100
TA-19433,S-0066,10/1/2013,0,0,Yes,1,17.1708685,0 - 100
TA-19433,S-0066,10/1/2013,0,0,Yes,2,9.275384898,0 - 100
TA-19433,S-0066,10/1/2013,0,0,Yes,5,4.537538323,0 - 100
TA-19433,S-0066,10/1/2013,0,0,Yes,10,2.960110837,0 - 100
TA-19433,S-0066,10/1/2013,0,0,Yes,25,2.011428699,0 - 100
TA-19433,S-0066,10/1/2013,0,0,Yes,50,1.763825442,0 - 100
TA-19433,S-0066,10/1/2013,0,0,Yes,100,1.655325139,0 - 100
TA-19433,S-0066,10/1/2013,0,0,Yes,250,1.591337781,0 - 100
TA-19440,S-0066,8/4/2013,0,0,Yes,1,21.53591916,0 - 100
TA-19440,S-0066,8/4/2013,0,0,Yes,2,11.97120012,0 - 100
TA-19440,S-0066,8/4/2013,0,0,Yes,5,6.231812289,0 - 100
TA-19440,S-0066,8/4/2013,0,0,Yes,10,4.320537716,0 - 100
TA-19440,S-0066,8/4/2013,0,0,Yes,25,3.171547326,0 - 100
TA-19440,S-0066,8/4/2013,0,0,Yes,50,2.854392593,0 - 100
TA-19440,S-0066,8/4/2013,0,0,Yes,100,2.71528964,0 - 100
TA-19440,S-0066,8/4/2013,0,0,Yes,250,2.629045809,0 - 100
TA-19443,S-0066,2/1/2014,1,0,Yes,1,21.34395709,0 - 100
TA-19443,S-0066,2/1/2014,1,0,Yes,2,11.77923805,0 - 100
TA-19443,S-0066,2/1/2014,1,0,Yes,5,6.039850214,0 - 100
TA-19443,S-0066,2/1/2014,1,0,Yes,10,4.128575641,0 - 100
TA-19443,S-0066,2/1/2014,1,0,Yes,25,2.979585251,0 - 100
TA-19443,S-0066,2/1/2014,1,0,Yes,50,2.665212577,0 - 100
TA-19443,S-0066,2/1/2014,1,0,Yes,100,2.523327565,0 - 100
TA-19444,S-0066,7/28/2013,0,0,Yes,1,28.53001564,0 - 100
TA-19444,S-0066,7/28/2013,0,0,Yes,2,16.67009787,0 - 100
TA-19444,S-0066,7/28/2013,0,0,Yes,5,9.556372863,0 - 100
TA-19444,S-0066,7/28/2013,0,0,Yes,10,7.183276487,0 - 100
TA-19444,S-0066,7/28/2013,0,0,Yes,25,5.758862249,0 - 100
TA-19444,S-0066,7/28/2013,0,0,Yes,50,5.352681627,0 - 100
TA-19444,S-0066,7/28/2013,0,0,Yes,100,5.16628367,0 - 100
TA-19444,S-0066,7/28/2013,0,0,Yes,250,5.052219249,0 - 100
TA-19445,S-0066,5/1/2013,0,0,Yes,1,28.52445152,0 - 100
TA-19445,S-0066,5/1/2013,0,0,Yes,2,16.66453375,0 - 100
TA-19445,S-0066,5/1/2013,0,0,Yes,5,9.548026686,0 - 100
TA-19445,S-0066,5/1/2013,0,0,Yes,10,7.174930309,0 - 100
TA-19445,S-0066,5/1/2013,0,0,Yes,25,5.753298131,0 - 100
TA-19445,S-0066,5/1/2013,0,0,Yes,50,5.34433545,0 - 100
TA-19445,S-0066,5/1/2013,0,0,Yes,100,5.157937493,0 - 100
TA-19445,S-0066,5/1/2013,0,0,Yes,250,5.04665513,0 - 100
TA-19447,S-0066,5/1/2013,0,0,Yes,1,21.76683007,0 - 100
TA-19447,S-0066,5/1/2013,0,0,Yes,2,12.20211103,0 - 100
TA-19447,S-0066,5/1/2013,0,0,Yes,5,6.46550525,0 - 100
TA-19447,S-0066,5/1/2013,0,0,Yes,10,4.551448618,0 - 100
TA-19447,S-0066,5/1/2013,0,0,Yes,25,3.405240286,0 - 100
TA-19447,S-0066,5/1/2013,0,0,Yes,50,3.088085554,0 - 100
TA-19447,S-0066,5/1/2013,0,0,Yes,100,2.946200542,0 - 100
TA-19447,S-0066,5/1/2013,0,0,Yes,250,2.86273877,0 - 100
TA-19448,S-0066,5/1/2013,0,0,Yes,1,28.42707945,0 - 100
TA-19448,S-0066,5/1/2013,0,0,Yes,2,16.56716169,0 - 100
TA-19448,S-0066,5/1/2013,0,0,Yes,5,9.450654618,0 - 100
TA-19448,S-0066,5/1/2013,0,0,Yes,10,7.080340301,0 - 100
TA-19448,S-0066,5/1/2013,0,0,Yes,25,5.655926064,0 - 100
TA-19448,S-0066,5/1/2013,0,0,Yes,50,5.249745442,0 - 100
TA-19448,S-0066,5/1/2013,0,0,Yes,100,5.060565426,0 - 100
TA-19448,S-0066,5/1/2013,0,0,Yes,250,4.949283063,0 - 100
TA-19449,S-0066,7/28/2013,0,0,Yes,1,28.37143827,0 - 100
TA-19449,S-0066,7/28/2013,0,0,Yes,2,16.51152051,0 - 100
TA-19449,S-0066,7/28/2013,0,0,Yes,5,9.395013437,0 - 100
TA-19449,S-0066,7/28/2013,0,0,Yes,10,7.02469912,0 - 100
TA-19449,S-0066,7/28/2013,0,0,Yes,25,5.600284883,0 - 100
TA-19449,S-0066,7/28/2013,0,0,Yes,50,5.191322201,0 - 100
TA-19449,S-0066,7/28/2013,0,0,Yes,100,5.004924245,0 - 100
TA-19449,S-0066,7/28/2013,0,0,Yes,250,4.893641882,0 - 100
TA-19451,S-0066,7/21/2013,0,0,Yes,1,20.44256995,0 - 100
TA-19451,S-0066,7/21/2013,0,0,Yes,2,10.87785092,0 - 100
TA-19451,S-0066,7/21/2013,0,0,Yes,5,5.138463079,0 - 100
TA-19451,S-0066,7/21/2013,0,0,Yes,10,3.224406448,0 - 100
TA-19451,S-0066,7/21/2013,0,0,Yes,25,2.078198116,0 - 100
TA-19451,S-0066,7/21/2013,0,0,Yes,50,1.761043383,0 - 100
TA-19451,S-0066,7/21/2013,0,0,Yes,100,1.621940431,0 - 100
TA-19451,S-0066,7/21/2013,0,0,Yes,250,1.5356966,0 - 100
TA-19454,S-0062,1/1/2008,39,1,Yes,1,4.932590709,0 - 100
TA-19460,S-0072,6/19/2014,11,1,Yes,1,11.62344274,0 - 100
TA-19461,S-0072,6/23/2014,5,1,Yes,1,12.12421337,0 - 100
TA-19463,S-0072,8/7/2013,4,0,Yes,3,15.9884934,0 - 100
TA-19463,S-0072,8/7/2013,4,0,Yes,6,12.50813752,0 - 100
TA-19463,S-0072,8/7/2013,4,0,Yes,9,10.5801706,0 - 100
